TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,PHASE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,TPI,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,KAPPA,KAPPAA,KAREA,DELTA,INDENT,AREA,VOL,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,BT,IEML,PREMAG,IP,VSURF,Q95,BEILI2,BEIMHD,BETMHD,NEL,NELFORM,DNELDT,NEV,NE0,ZEFF,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,PNBI,PFLOSS,ECHFREQ,PECRHC,PECRH,ICFREQ,PICRHC,PICRH,PALPHA,DWDIA,DWHC,TEV,TE0,WDIA,WMHD,WEKIN,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT,TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,SELDB3,SELDB3X
JET,6,MarkGBSR  ,20031119,20020521,55938,61.6123962402344,61612,61.5,61.72,HGELM     ,52.1277160644531,537858754478080,2.79581919312477E-03,772355915776,0,1.99185907281126,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.92705726623535,3.047,0.926190376281738,1.69869995117188,1.58697065640624,1.56206759425806,0.2524,0.0,4.277,77.4218139648438,0.03757,3.75615358352661E-02,IN/C      ,C         ,C         ,-2.43641159608789,0.0,YES       ,-2005998.6114502,0.7944,3.76235961914063,1.044,0.631937980651855,1.25515365600586E-02,5.56292343139648e+19,0,-8.39238753686074E+18,5.40275573730469E+19,6.37673950195312E+19,1.88812255859375,4451740.26489258,inf,inf,7067283.0,880902,inf,850906,11237518.3105469,inf,0,0.0,0,0.0,0.0,0.0,0.0,40540.0,0,1654.80995178223,3621.49047851563,3631868.36242676,3442808.15124512,1650347.70965576,262525.796890259,68883.2402229309,138788.719173363,0.792150386655254,0,0,0,0,0,0.3131794319199,0.283914499034699,3569488.70420456,3238079.66709137,11596765.2797699,11317161.2576011,0.307800375198711,0.286121191824189,1.0,1.0,1.64406764979136,1.49076789105459,0.742786719533685,0.815865016018756,0.829056817478846,0.849244486703196,0.849453764023839,0.895710563126456,0.885458424080007,0.875533654689854,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020522,55945,67.1185913085938,67119,67.0,67.2,HGELM     ,29.2471008300781,502133216509952,2.9579121619463E-03,644231462912,0,1.99342858662833,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.95160865783691,3.082,0.919543743133545,1.70074558258057,1.59098520420621,1.56349752406312,0.2798,0.0,4.227,77.025146484375,0.0219,0.021898165345192,IN/C      ,C         ,C         ,-1.22648704711427,0.0,YES       ,-1195447.92175293,-0.7393,3.17155265808105,1.134,0.742219924926758,2.08331871032715E-02,3.51523399353027e+19,0,1.84635600045448E+18,3.15755271911621E+19,3.83624267578125E+19,2.20054244995117,1819333.07647705,inf,inf,3193137.125,880902,inf,850906,5309223.17504883,inf,0,0.0,0,0.0,0.0,0.0,0.0,58460.0,0,1227.20146179199,1761.8236541748,1520166.39709473,1440675.73547363,733853.340148926,161239.743232727,45072.7939605713,86805.4710593867,0.781531483380762,0,0,0,0,0,0.275751340518122,0.24131042134334,1484619.31943893,1278306.78224564,5512815.98210335,5156678.52494473,0.269303260667245,0.247893440721969,1.0,1.0,1.83314060575924,1.44201659475851,0.870375465670766,0.790044827740309,0.924792182163438,0.932086503346439,0.950701222822009,0.968826995073054,0.878850799527681,0.984142218675722,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100
JET,6,MarkGBSR  ,20031119,20020522,55955,60.1219787597656,60122,60.03,60.22,HGELM     ,23.3033294677734,1.69558866395136E+15,4.16962057352066E-03,2015529795584,0,1.98838681068776,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.94708824157715,3.086,0.935735702514648,1.67376327514648,1.58317777324453,1.5526227454891,0.3357,0.0,4.355,79.0855712890625,0.01375,1.37494206428528E-02,IN/C      ,C         ,C         ,-2.42337460512852,0.0,YES       ,-1981944.08416748,-0.1417,3.84081268310547,1.328,0.794178485870361,1.56856441497803E-02,6.62075424194336e+19,0,5.27308624299976E+18,6.49681091308594E+19,7.45641708374023E+19,2.31788635253906,5061973.57177734,inf,inf,7672595.0,880902,inf,850906,11644073.4863281,inf,0,0.0,0,0.0,0.0,0.0,0.0,33700.0,0,1787.02545166016,3304.67987060547,4298503.87573242,4348026.27563477,2240276.33666992,235052.108764648,57404.7267436981,128281.318494344,0.803715558079135,0,0,0,0,0,0.358123772798408,0.337370015721006,4238382.5480938,3945925.71258545,12002844.274044,11765762.2422772,0.353114849391092,0.335373572177654,1.0,1.0,1.90151213996395,1.69239645198163,0.879047856531729,0.938953868500115,0.940609924550147,0.957885285975307,0.946273310995134,1.00581544690501,0.99359963639358,0.985493545520828,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100
JET,6,MarkGBSR  ,20031119,20020523,55973,61.3639831542969,61364,61.25,61.47,HGELM     ,27.4179534912109,991964036071424,3.1010527163744E-03,968310128640,0,1.99250045325842,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.94330024719238,3.064,0.933041095733643,1.67058944702148,1.57731072146165,1.54878257512558,0.3213,0.0,4.312,78.33544921875,0.02031,2.03152447938919E-02,IN/C      ,C         ,C         ,-2.42539051296158,0.0,YES       ,-1981875.4196167,-2.537,3.74350166320801,1.207,0.646235466003418,1.28712749481201E-02,5.4193229675293e+19,0,1.0447717816802E+19,5.11295318603516E+19,6.47182083129883E+19,1.95256423950195,4230472.56469727,inf,inf,7352260.0,880902,inf,850906,9942497.25341797,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,2006.03485107422,3706.96640014648,3818416.59545898,3539932.25097656,2009408.95080566,270693.778991699,66832.959651947,157015.287533345,0.801992103142655,0,0,0,0,0,0.364190980302912,0.332455597816164,3749902.66561508,3412375.92697144,10484654.4861794,10226477.0120404,0.357656293830009,0.333680496514467,1.0,1.0,1.84047603098238,1.65184251404003,0.825655878329577,0.908995087205701,0.92809484524034,0.950611273733192,0.943319257490626,0.991035030980457,0.977403389829932,0.965959121693227,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020523,55985,64.3861694335938,64386,64.3,64.5,HGELM     ,16.3019409179688,858868905148416,2.9448363929987E-03,878725038080,0,1.98727526143046,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.93021774291992,3.059,0.91483211517334,1.71901512145996,1.61001679399687,1.58442353988193,0.2468,0.0,4.234,76.6983032226563,0.0483,4.82952892780304E-02,IN/C      ,C         ,C         ,-2.43389355311994,0.0,YES       ,-2011318.20678711,-0.7144,3.76347351074219,1.054,0.70481014251709,1.41952514648437E-02,4.40652465820313e+19,0,-3.47806094288801E+18,3.93220710754395E+19,5.9319953918457E+19,2.32388114929199,2438747.40600586,inf,inf,7056013.0,880902,inf,851007,9664695.73974609,inf,0,0.0,0,0.0,0.0,0.0,0.0,-1511.0,0,2231.39381408691,4315.73486328125,3867956.16149902,3849319.45800781,1713431.3583374,353493.213653564,97923.1595993042,223596.067472311,0.783075746912594,0,0,0,0,0,0.389115382556226,0.343719440474449,3789132.71427155,3337716.34101868,9940383.58516991,9634363.79709461,0.381185764292292,0.34643868669618,1.0,1.0,1.92095525566329,1.73992031373543,0.829373573701198,0.944171201948599,0.978724570447097,1.01310570128647,1.01946186006135,1.06005564218119,1.04619815449405,1.03171157808937,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100
JET,6,MarkGBSR  ,20031119,20020523,55986,63.1441955566406,63144,63.03,63.25,HGELM     ,13.0953140258789,1.26525763695411E+15,3.95916774868965E-03,1247318900736,0,1.9939774183496,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.9371395111084,3.049,0.901808738708496,1.74156951904297,1.6360857366674,1.61141341036725,0.2386,0.0,4.18,75.978759765625,0.05493,0.054941862821579,IN/C      ,C         ,C         ,-1.80664515454505,0.0,YES       ,-2010017.39501953,0.733,2.73825073242188,0.9214,0.580471038818359,2.14191246032715E-02,6.04739379882813e+19,0,2.19617002287792E+18,5.90904235839844E+19,7.19388961791992E+19,2.13725471496582,3437696.45690918,inf,inf,7506106.0,880902,inf,850906,10096389.7705078,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,1659.04998779297,2115.06271362305,3298839.5690918,3170232.77282715,1772159.57641602,203070.163726807,45902.8780460358,114072.830570689,0.815631131309724,0,0,0,0,0,0.321247461176982,0.301637979448248,3243207.36527443,2994234.32350159,10268842.458725,10042140.3502175,0.315829888160259,0.29816694639572,1.0,1.0,1.65328279479104,1.35345179252647,0.753394675320011,0.760770014799158,0.79858763781732,0.797440095418914,0.814047137451862,0.855231641751135,0.827201772637935,0.875389520576855,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020524,56010,63.6409912109375,63641,63.53,63.75,HSELM     ,349.7763671875,292687794143232,8.46962910145521E-04,149535850496,0,1.99549258293738,2.0,1,2,1,2,1,7,14.0099945068359,SN(L)     ,2.93495178222656,3.01,0.887194633483887,1.6778507232666,1.54334983009303,1.52467562570188,0.1974,0.0,3.816,69.526123046875,0.0639,6.39203190803528E-02,IN/C      ,C         ,C         ,-2.19922098312927,0.0,YES       ,-2465377.80761719,-0.345,2.34798622131348,0.752,0.31952428817749,1.32185745239258E-02,8.41233825683594e+19,0,-5.22361965467077E+19,8.05949401855469E+19,9.0223388671875E+19,2.02167701721191,5497913.3605957,inf,inf,4842315.0,880902,inf,840906,7555847.16796875,inf,0,0.0,0,0.0,0.0,0.0,0.0,23280.0,0,1187.78324127197,1821.22802734375,3115701.67541504,2652906.41784668,1637480.73577881,79269.5879936218,15983.7901592255,44741.3899740348,0.832197130756064,0,0,0,0,0,0.348694420387473,0.338370870832673,3092050.67157745,2996797.29342461,8935335.62123775,8857488.39287081,0.346047513226944,0.338334882361987,1.0,1.0,1.35355207195435,1.02795930876623,0.575528049171859,0.614423502325352,0.607807022949834,0.607539462315277,0.624163715565687,0.658480149655967,0.656494357864912,0.670544879906544,0,0,0,0,0,0,0,0,0,0,0,0,1111001011,1110
JET,6,MarkGBSR  ,20031119,20020524,56021,64.3861694335938,64386,64.3,64.5,HSELM     ,431.756591796875,249123806642176,6.92684203386307E-04,114094374912,0,1.97602833255615,2.0,1,2,1,2,1,7,14.0099945068359,SN(L)     ,2.93124580383301,3.008,0.88959550857544,1.67244052886963,1.53817444605584,1.51931667086773,0.1974,0.0,3.824,69.5692749023438,0.0656,6.56194686889648E-02,IN/C      ,C         ,C         ,-2.43680344504258,0.0,YES       ,-2470670.70007324,-1.306,2.59952354431152,0.7803,0.338232278823853,1.14254760742187E-02,7.55636215209961e+19,0,2.77280339850691E+18,7.17519378662109E+19,7.84531021118164E+19,2.09419822692871,5585273.74267578,inf,inf,3650283.0,840906,inf,880902,7125679.01611328,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,1262.31002807617,1924.08275604248,3256439.20898438,2816987.99133301,1609046.93603516,96074.4619369507,20810.0229501724,49903.1030304813,0.82196077631459,0,0,0,0,0,0.383363614137147,0.368641516400582,3229212.00096607,3112327.51607895,8494387.80546188,8407525.5448973,0.38015829685686,0.370183533723295,1.0,1.0,1.44347371755619,1.13183939539159,0.603237153282005,0.671999099969247,0.660257818495396,0.669074091404636,0.683005571344748,0.717186352396523,0.720282700090787,0.717713528984948,0,0,0,0,0,0,0,0,0,0,0,0,1111101011,1110
JET,6,MarkGB    ,20020217,20010126,53313,62.1505737304688,62151,60.97,63.28,HGELM     ,10.8190231323242,1.54232490347725E+15,2.4840384721756E-03,1215726354432,0,1.99045359838208,2.0,1,2,1,2,1,7,14.0099945068359,SN(L)     ,2.87655448913574,2.984,0.884057998657227,1.71158027648926,1.58574536094763,1.56350950166312,0.1951,0.0,3.893,69.3851318359375,0.1373,0.137338936328888,IN/C      ,C         ,C         ,-2.49085504491285,0.0,YES       ,-2507978.43933105,-0.11707,2.8009090423584,0.9404,0.587553679943085,1.92555141448975E-02,5.62770513123659e+19,0,6.34389072168616E+17,4.4740496023699E+19,7.38320258100247E+19,1.86248397827148,4452876,inf,inf,6212281.5,831304,inf,601921,11221267.7001953,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,2302.35481262207,4567.64221191406,4699340,4947320,1910232.54394531,337883.472442627,106261.014938354,245510.30627029,0.760751246593307,0,0,0,0,0,0.402944006824301,0.36740552175804,4636659.27871704,4192514.79133606,11662513.7001953,11454092.0833576,0.397569460401954,0.366027683453639,1.0,1.0,1.80748120660723,1.58419452508634,0.766807606869224,0.88837937513651,0.89652724934273,0.907272809570019,0.933353239239733,0.979512925655559,0.985829214046727,0.977034518523939,0,0,0,0,0,0,0,0,0,0,0,1,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020412,55425,66.3733520507813,66373,66.25,66.5,HGELM     ,44.0295104980469,601574057443328,2.42065452039242E-03,472717721600,0,1.9808040923271,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.94143295288086,3.078,0.913303852081299,1.69987773895264,1.5806060814466,1.54271585467885,0.4185,0.0,4.14,74.7149047851563,0.04147,0.041470468044281,IN/C      ,C         ,C         ,-1.22686915348492,0.0,YES       ,-1186673.16436768,-1.028,3.25971031188965,1.279,0.85030460357666,2.44271087646484E-02,2.99837493896484e+19,0,-9.48261158991692E+17,2.78421783447266E+19,3.53486061096191E+19,2.45093154907227,1415819.16809082,inf,inf,5461815.0,881002,inf,840906,6337020.87402344,inf,0,0.0,0,0.0,0.0,0.0,0.0,-inf,0,1289.44683074951,3112.35427856445,1957664.48974609,1639560.69946289,680506.706237793,205336.332321167,74981.7490577698,120580.61573123,0.732511906870507,0,0,0,0,0,0.279660097643847,0.241863407588634,1929978.07264328,1649659.99126434,7000156.64100647,6534133.08953384,0.275704983705306,0.252468073217963,1.0,1.0,2.18294415346619,1.88805448760406,1.08499526626983,1.00170582930507,1.19234666580831,1.19540165048724,1.24321588628685,1.27427217580674,1.15471891540526,1.29300324760073,0,0,0,0,0,0,0,0,0,0,0,0,1111110111,1100
JET,6,MarkGBSR  ,20031119,20020412,55426,66.125,66125,66.0,66.25,HGELM     ,16.4434509277344,892830822170624,0.002712307497859,865255555072,0,1.97554482433238,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.96655082702637,3.117,0.903854846954346,1.72174453735352,1.61476883403706,1.58743879033556,0.2742,0.0,4.145,75.9412841796875,0.0184,1.84057056903839E-02,IN/C      ,C         ,C         ,-1.21691893730386,0.0,YES       ,-1199576.37786865,-1.54,3.09815788269043,1.287,0.909109592437744,2.67867469787598E-02,3.53354454040527e+19,0,-6.63187480723325E+17,2.92970085144043E+19,3.77493667602539E+19,3.00727081298828,1823153.49578857,inf,inf,5779302.0,881002,inf,840906,6680759.42993164,inf,0,0.0,0,0.0,0.0,0.0,0.0,-557.5,0,1328.6304473877,3607.34939575195,1777176.85699463,1797928.81011963,869789.123535156,203238.368034363,65109.0145111084,123511.342336796,0.757370413329537,0,0,0,0,0,0.256991378715105,0.221744553151117,1740666.68748856,1472319.30494308,6915317.02689826,6479916.27066323,0.25171176978842,0.22721270514077,1.0,1.0,1.9105643346764,1.52789758634134,0.913174918451422,0.826179778623881,0.966892287921996,0.970994944279657,0.999119432590664,1.02786541195709,0.932512991608249,1.05016319798382,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,11111100
JET,6,MarkGBSR  ,20031119,20020412,55427,65.8765869140625,65877,65.75,66.0,HGELM     ,47.8853454589844,456629380186112,3.46094556152821E-03,734427873280,0,1.99592052265357,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.94610023498535,3.082,0.9175705909729,1.69249534606934,1.58236733612687,1.55561431667061,0.2695,0.0,4.184,76.1658325195313,0.02942,2.94261276721954E-02,IN/C      ,C         ,C         ,-1.22404399830377,0.0,YES       ,-1195958.13751221,-1.195,3.1313362121582,1.223,0.800590515136719,2.27971076965332E-02,3.90249443054199e+19,0,-3.08933080591106E+18,3.87102890014648E+19,4.07586669921875E+19,2.10991668701172,2170341.49169922,inf,inf,5799717.0,881002,inf,840906,6782997.13134766,inf,0,0.0,0,0.0,0.0,0.0,0.0,-20460.0,0,889.27698135376,1842.83924102783,1618337.63122559,1552693.36700439,658001.42288208,124345.004558563,33749.1631507874,63392.645182971,0.786524932324931,0,0,0,0,0,0.228671402827451,0.208473331883751,1589914.29209709,1431820.12438774,7077131.68859482,6670560.43092166,0.224655179818022,0.214647650555788,1.0,1.0,1.72277035340376,1.45362690622299,0.885204082360236,0.789293172305405,0.917579498623798,0.915223180816292,0.936274325632909,0.967097804403546,0.878377270640341,0.987445954815591,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020412,55428,65.8765869140625,65877,65.75,66.0,HGELM     ,39.4763793945313,502551707385856,3.16239520907402E-03,722255478784,0,1.99316322595739,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.95353507995605,3.094,0.915176391601562,1.70098114013672,1.59192165121978,1.56473270143184,0.275,0.0,4.188,76.4053344726563,0.02362,2.36254036426544E-02,IN/C      ,C         ,C         ,-1.21920510325133,0.0,YES       ,-1202386.8560791,-1.731,3.1102180480957,1.21,0.834090232849121,2.42936897277832E-02,4.02614593505859e+19,0,-5.07114279061684E+17,3.9622802734375E+19,4.15150833129883E+19,2.30782127380371,2069368.36242676,inf,inf,5785422.0,881002,inf,841006,6772720.33691406,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,1027.27890014648,1860.68058013916,1660647.39227295,1646730.42297363,758664.608001709,134255.409240723,35947.7400779724,71286.9052339706,0.788795094439396,0,0,0,0,0,0.239510432129636,0.216190530049819,1629467.42773056,1459264.27841187,6933507.56168365,6539437.96326198,0.235013434864543,0.22314827155023,1.0,1.0,1.76442365663745,1.45216861233164,0.892322172880953,0.792643012035382,0.918276987948351,0.916964293808351,0.937825616012794,0.968719274358698,0.87996546284617,0.990869067055102,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020412,55429,66.125,66125,66.0,66.25,HGELM     ,52.1178588867188,448445856874496,3.06546501815319E-03,698440744960,0,1.98736838580354,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.94107246398926,3.078,0.923235416412354,1.68521022796631,1.57570011040439,1.54878855915233,0.271,0.0,4.22,76.6398315429688,0.02864,2.86406725645065E-02,IN/C      ,C         ,C         ,-1.22415065413118,0.0,YES       ,-1197119.71282959,-2.193,3.14556884765625,1.22,0.799983024597168,2.27035903930664E-02,4.03907775878906e+19,0,-1.25666482473402E+18,3.749755859375E+19,4.83116149902344E+19,1.99289608001709,2223340.98815918,inf,inf,5750589.0,880902,inf,840906,6823436.73706055,inf,0,0.0,0,0.0,0.0,0.0,0.0,-14090.0,0,844.285488128662,1312.70599365234,1617852.21099854,1556219.10095215,617163.65814209,116966.068744659,31179.5175075531,62214.1934143031,0.789534617288759,0,0,0,0,0,0.227411375973819,0.207307058349564,1590548.69413376,1442403.10788155,7114209.67429876,6716673.64978064,0.223573491217144,0.214749619095853,1.0,1.0,1.71934655535758,1.45076073321429,0.891168724157021,0.790033533151037,0.914987557573907,0.91065788140572,0.92850228385873,0.960600239627077,0.872718485047834,0.980783738631271,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020412,55430,66.125,66125,66.0,66.25,HGELM     ,100.26318359375,299066357448704,2.18516029417515E-03,397176209408,0,1.98839257532144,2.0,1,2,1,2,1,10,20.0,SN(L)     ,2.93983268737793,3.064,0.922599315643311,1.68520069122314,1.57418176558157,1.5480759206226,0.2656,0.0,4.21,76.466796875,0.03107,3.10613065958023E-02,IN/C      ,C         ,C         ,-1.22588157286065,0.0,YES       ,-1196549.41558838,-3.635,3.12598037719727,1.118,0.694535732269287,1.96161365509033E-02,3.96500015258789e+19,0,1.84302475510022E+17,4.01828002929688E+19,4.31267929077148E+19,2.13121604919434,2241359.71069336,inf,inf,5488483.0,881002,inf,840906,6606967.92602539,inf,0,0.0,0,0.0,0.0,0.0,0.0,-58980.0,0,955.017566680908,2381.23512268066,1443253.51715088,1345348.3581543,732047.080993652,114817.976951599,34962.0580673218,63310.8287589235,0.766577314106615,0,0,0,0,0,0.206884798290518,0.185893853145944,1420806.5867424,1271026.55172348,6976121.63424492,6587205.52831955,0.203667117810538,0.192953832434576,1.0,1.0,1.55476114441137,1.29606530372406,0.793289855908065,0.705601618975485,0.818441458793903,0.815333921105236,0.831762600432046,0.859347921716613,0.780722265470067,0.876769076766175,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020412,55431,66.3733520507813,66373,66.25,66.5,HGELM     ,59.2380065917969,283103843057664,2.71332822740078E-03,355808051200,0,1.99346543745776,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.91116714477539,3.041,0.929168224334717,1.6948299407959,1.58709881160099,1.55820549534089,0.2722,0.0,4.305,77.3058471679688,0.05435,0.054365873336792,IN/C      ,C         ,C         ,-1.23756174776746,0.0,YES       ,-1195259.09423828,2.322,3.29263496398926,1.118,0.694207668304443,1.90292358398437E-02,3.09784126281738e+19,0,-7.74917928192573E+16,2.97028923034668E+19,3.24907684326172E+19,2.42724609375,2049022.67456055,inf,inf,5772669.0,881002,inf,840906,6709548.95019531,inf,0,0.0,0,0.0,0.0,0.0,0.0,inf,0,1255.92136383057,2888.916015625,1433629.98962402,1344680.78613281,688960.075378418,210670.232772827,68728.9834022522,117577.361857986,0.754011538245746,0,0,0,0,0,0.207472040814552,0.171131252224446,1397023.85663986,1117624.64046478,6909991.26434326,6427936.08327952,0.202174475074772,0.173869905671895,1.0,1.0,1.58155938306075,1.28605892967474,0.742708873484107,0.682086166143913,0.80902418971951,0.809332054566793,0.826398118611048,0.845429655380492,0.767280089815152,0.856385849873821,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
JET,6,MarkGBSR  ,20031119,20020412,55432,66.125,66125,66.0,66.25,HGELM     ,97.67724609375,404257354285056,2.03769467771053E-03,403215745024,0,1.97795046500139,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.93263053894043,3.047,0.915177822113037,1.6996955871582,1.57815113672873,1.54141506154809,0.4084,0.0,4.152,74.7342529296875,0.0484,4.83909249305725E-02,IN/C      ,C         ,C         ,-1.23182417662465,0.0,YES       ,-1181433.67767334,-1.349,3.24268531799316,1.179,0.661191463470459,1.87291145324707E-02,3.52920341491699e+19,0,-3.89081705819931E+17,3.79216384887695E+19,3.75440788269043E+19,2.32626533508301,2338727.9510498,inf,inf,6127419.0,880902,inf,840906,6685974.12109375,inf,0,0.0,0,0.0,0.0,0.0,0.0,6390.0,0,1343.6803817749,2374.52507019043,1464755.05828857,1267610.54992676,870883.941650391,173591.017723083,51487.2372150421,95925.7270220794,0.771247394693032,0,0,0,0,0,0.209550469008444,0.179438169179452,1429446.78664207,1204368.53170395,6989987.01944947,6552068.31423483,0.204499204743109,0.183815014426417,1.0,1.0,1.60254215996561,1.30377484181717,0.777500796547462,0.702548048212888,0.821901547041497,0.822815759361511,0.850349159344473,0.875903401663237,0.795300381923611,0.890645275111869,0,0,0,0,0,0,0,0,0,0,0,0,1111111011,11011110
